date,product,sku,quantity,category,cost_price,selling_price
2025-10-24,Lucky Me Pancit Canton,PNT-LMC-55G,9,Pantry,10.00,14.00
2025-10-24,Argentina Corned Beef 175g,CAN-ACB-175,6,Canned Goods,45.00,55.00
2025-10-24,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2025-10-24,Nescafé 3-in-1 Original,BEV-N3N-01,11,Beverages,5.00,7.00
2025-10-24,San Miguel Pale Pilsen 330ml,BEV-SMB-330,9,Beverages,50.00,65.00
2025-10-24,Coca-Cola 1.5L,BEV-CCR-15L,14,Beverages,55.00,70.00
2025-10-24,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2025-10-24,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,7,Beverages,6.00,9.00
2025-10-24,Sky Flakes Crackers,SNK-SKF-01,8,Snacks,8.00,12.00
2025-10-24,Chippy Barbecue 110g,SNK-CHP-110,11,Snacks,12.00,18.00
2025-10-24,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2025-10-24,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2025-10-24,Colgate Toothpaste 150g,BDY-COL-150,8,Body Care,55.00,72.00
2025-10-24,Palmolive Shampoo Sachet,BDY-PLM-01,9,Body Care,5.00,8.00
2025-10-24,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2025-10-24,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2025-10-24,Pandesal 10pcs,BKY-PDS-10,14,Bakery,45.00,60.00
2025-10-24,Fresh Eggs Tray 30s,FRS-EGG-30,9,Fresh,210.00,260.00
2025-10-24,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2025-10-25,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,8,Pantry,60.00,75.00
2025-10-25,Lucky Me Pancit Canton,PNT-LMC-55G,18,Pantry,10.00,14.00
2025-10-25,Argentina Corned Beef 175g,CAN-ACB-175,8,Canned Goods,45.00,55.00
2025-10-25,Century Tuna Flakes in Oil,CAN-CTF-155,8,Canned Goods,38.00,48.00
2025-10-25,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2025-10-25,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2025-10-25,Coca-Cola 1.5L,BEV-CCR-15L,7,Beverages,55.00,70.00
2025-10-25,Milo Powdered Drink 33g Sachet,BEV-MIL-33,13,Beverages,6.00,9.00
2025-10-25,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,15,Beverages,6.00,9.00
2025-10-25,Sky Flakes Crackers,SNK-SKF-01,13,Snacks,8.00,12.00
2025-10-25,Chippy Barbecue 110g,SNK-CHP-110,11,Snacks,12.00,18.00
2025-10-25,Surf Detergent Powder 65g,HSH-SRF-65,2,Household,6.00,9.00
2025-10-25,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2025-10-25,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2025-10-25,Palmolive Shampoo Sachet,BDY-PLM-01,10,Body Care,5.00,8.00
2025-10-25,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2025-10-25,Bear Brand Powdered Milk 320g,DRY-BBM-320,2,Dairy,"240,00",90.00
2025-10-25,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2025-10-25,Fresh Eggs Tray 30s,FRS-EGG-30,11,Fresh,210.00,260.00
2025-10-25,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2025-10-26,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2025-10-26,Lucky Me Pancit Canton,PNT-LMC-55G,17,Pantry,10.00,14.00
2025-10-26,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2025-10-26,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2025-10-26,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2025-10-26,San Miguel Pale Pilsen 330ml,BEV-SMB-330,9,Beverages,50.00,65.00
2025-10-26,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2025-10-26,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2025-10-26,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,6,Beverages,6.00,9.00
2025-10-26,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2025-10-26,Chippy Barbecue 110g,SNK-CHP-110,12,Snacks,12.00,18.00
2025-10-26,Surf Detergent Powder 65g,HSH-SRF-65,10,Household,6.00,9.00
2025-10-26,Safeguard Soap 90g,BDY-SFG-90,12,Body Care,22.00,30.00
2025-10-26,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2025-10-26,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2025-10-26,Datu Puti Soy Sauce 385ml,CON-DTP-385,2,Condiments,18.00,25.00
2025-10-26,Bear Brand Powdered Milk 320g,DRY-BBM-320,1,Dairy,70.00,90.00
2025-10-26,Pandesal 10pcs,BKY-PDS-10,7,Bakery,45.00,60.00
2025-10-26,Fresh Eggs Tray 30s,FRS-EGG-30,5,Fresh,210.00,260.00
2025-10-26,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2025-10-27,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2025-10-27,Lucky Me Pancit Canton,PNT-LMC-55G,14,Pantry,10.00,14.00
2025-10-27,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2025-10-27,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2025-10-27,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2025-10-27,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Beverages,50.00,65.00
2025-10-27,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2025-10-27,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2025-10-27,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,15,Beverages,6.00,9.00
2025-10-27,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2025-10-27,Chippy Barbecue 110g,SNK-CHP-110,4,Snacks,12.00,18.00
2025-10-27,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2025-10-27,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2025-10-27,Colgate Toothpaste 150g,BDY-COL-150,6,Body Care,55.00,72.00
2025-10-27,Palmolive Shampoo Sachet,BDY-PLM-01,8,Body Care,5.00,8.00
2025-10-27,Datu Puti Soy Sauce 385ml,CON-DTP-385,6,Condiments,18.00,25.00
2025-10-27,Bear Brand Powdered Milk 320g,DRY-BBM-320,2,Dairy,70.00,90.00
2025-10-27,Pandesal 10pcs,BKY-PDS-10,6,Bakery,45.00,60.00
2025-10-27,Fresh Eggs Tray 30s,FRS-EGG-30,5,Fresh,210.00,260.00
2025-10-27,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2025-10-28,Lucky Me Pancit Canton,PNT-LMC-55G,9,Pantry,10.00,14.00
2025-10-28,Argentina Corned Beef 175g,CAN-ACB-175,1,Canned Goods,45.00,55.00
2025-10-28,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2025-10-28,Nescafé 3-in-1 Original,BEV-N3N-01,8,Beverages,5.00,7.00
2025-10-28,San Miguel Pale Pilsen 330ml,BEV-SMB-330,7,Beverages,50.00,65.00
2025-10-28,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2025-10-28,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2025-10-28,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,8,Beverages,6.00,9.00
2025-10-28,Sky Flakes Crackers,SNK-SKF-01,10,Snacks,8.00,12.00
2025-10-28,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2025-10-28,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2025-10-28,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2025-10-28,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2025-10-28,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2025-10-28,Datu Puti Soy Sauce 385ml,CON-DTP-385,2,Condiments,18.00,25.00
2025-10-28,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2025-10-28,Pandesal 10pcs,BKY-PDS-10,5,Bakery,45.00,60.00
2025-10-28,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2025-10-28,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2025-10-29,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2025-10-29,Lucky Me Pancit Canton,PNT-LMC-55G,24,Pantry,10.00,14.00
2025-10-29,Argentina Corned Beef 175g,CAN-ACB-175,2,Canned Goods,45.00,55.00
2025-10-29,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2025-10-29,Nescafé 3-in-1 Original,BEV-N3N-01,8,Beverages,5.00,7.00
2025-10-29,San Miguel Pale Pilsen 330ml,BEV-SMB-330,10,Beverages,50.00,65.00
2025-10-29,Coca-Cola 1.5L,BEV-CCR-15L,11,Beverages,55.00,70.00
2025-10-29,Milo Powdered Drink 33g Sachet,BEV-MIL-33,11,Beverages,6.00,9.00
2025-10-29,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,19,Beverages,6.00,9.00
2025-10-29,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2025-10-29,Chippy Barbecue 110g,SNK-CHP-110,5,Snacks,12.00,18.00
2025-10-29,Surf Detergent Powder 65g,HSH-SRF-65,9,Household,6.00,9.00
2025-10-29,Safeguard Soap 90g,BDY-SFG-90,11,Body Care,22.00,30.00
2025-10-29,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2025-10-29,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2025-10-29,Datu Puti Soy Sauce 385ml,CON-DTP-385,8,Condiments,18.00,25.00
2025-10-29,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2025-10-29,Pandesal 10pcs,BKY-PDS-10,9,Bakery,45.00,60.00
2025-10-29,Fresh Eggs Tray 30s,FRS-EGG-30,8,Fresh,210.00,260.00
2025-10-29,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2025-10-30,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,12,Pantry,60.00,75.00
2025-10-30,Lucky Me Pancit Canton,PNT-LMC-55G,19,Pantry,10.00,14.00
2025-10-30,Argentina Corned Beef 175g,CAN-ACB-175,9,Canned Goods,45.00,55.00
2025-10-30,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2025-10-30,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2025-10-30,San Miguel Pale Pilsen 330ml,BEV-SMB-330,11,Beverages,50.00,65.00
2025-10-30,Coca-Cola 1.5L,BEV-CCR-15L,15,Beverages,55.00,70.00
2025-10-30,Milo Powdered Drink 33g Sachet,BEV-MIL-33,11,Beverages,6.00,9.00
2025-10-30,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,17,Beverages,6.00,9.00
2025-10-30,Sky Flakes Crackers,SNK-SKF-01,9,Snacks,8.00,12.00
2025-10-30,Chippy Barbecue 110g,SNK-CHP-110,13,Snacks,12.00,18.00
2025-10-30,Surf Detergent Powder 65g,HSH-SRF-65,8,Household,6.00,9.00
2025-10-30,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2025-10-30,Colgate Toothpaste 150g,BDY-COL-150,7,Body Care,55.00,72.00
2025-10-30,Palmolive Shampoo Sachet,BDY-PLM-01,9,Body Care,5.00,8.00
2025-10-30,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2025-10-30,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2025-10-30,Pandesal 10pcs,BKY-PDS-10,12,Bakery,45.00,60.00
2025-10-30,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2025-10-30,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2025-10-31,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2025-10-31,Lucky Me Pancit Canton,PNT-LMC-55G,25,Pantry,10.00,14.00
2025-10-31,Argentina Corned Beef 175g,CAN-ACB-175,10,Canned Goods,45.00,55.00
2025-10-31,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2025-10-31,Nescafé 3-in-1 Original,BEV-N3N-01,14,Beverages,5.00,7.00
2025-10-31,San Miguel Pale Pilsen 330ml,BEV-SMB-330,20,Beverages,50.00,65.00
2025-10-31,Coca-Cola 1.5L,BEV-CCR-15L,15,Beverages,55.00,70.00
2025-10-31,Milo Powdered Drink 33g Sachet,BEV-MIL-33,21,Beverages,6.00,9.00
2025-10-31,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,11,Beverages,6.00,9.00
2025-10-31,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2025-10-31,Chippy Barbecue 110g,SNK-CHP-110,9,Snacks,12.00,18.00
2025-10-31,Surf Detergent Powder 65g,HSH-SRF-65,10,Household,6.00,9.00
2025-10-31,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2025-10-31,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2025-10-31,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2025-10-31,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2025-10-31,Bear Brand Powdered Milk 320g,DRY-BBM-320,7,Dairy,70.00,90.00
2025-10-31,Pandesal 10pcs,BKY-PDS-10,18,Bakery,45.00,60.00
2025-10-31,Fresh Eggs Tray 30s,FRS-EGG-30,13,Fresh,210.00,260.00
2025-10-31,CDO Hotdog 1kg,FRS-HTD-1K,5,Fresh,180.00,230.00
2025-11-01,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,12,Pantry,60.00,75.00
2025-11-01,Lucky Me Pancit Canton,PNT-LMC-55G,28,Pantry,10.00,14.00
2025-11-01,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2025-11-01,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2025-11-01,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2025-11-01,Coca-Cola 1.5L,BEV-CCR-15L,15,Beverages,55.00,70.00
2025-11-01,Milo Powdered Drink 33g Sachet,BEV-MIL-33,13,Beverages,6.00,9.00
2025-11-01,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,18,Beverages,6.00,9.00
2025-11-01,Sky Flakes Crackers,SNK-SKF-01,12,Snacks,8.00,12.00
2025-11-01,Chippy Barbecue 110g,SNK-CHP-110,19,Snacks,12.00,18.00
2025-11-01,Surf Detergent Powder 65g,HSH-SRF-65,7,Household,6.00,9.00
2025-11-01,Safeguard Soap 90g,BDY-SFG-90,8,Body Care,22.00,30.00
2025-11-01,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2025-11-01,Palmolive Shampoo Sachet,BDY-PLM-01,12,Body Care,5.00,8.00
2025-11-01,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2025-11-01,Bear Brand Powdered Milk 320g,DRY-BBM-320,7,Dairy,70.00,90.00
2025-11-01,Pandesal 10pcs,BKY-PDS-10,32,Bakery,45.00,60.00
2025-11-01,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2025-11-01,CDO Hotdog 1kg,FRS-HTD-1K,9,Fresh,180.00,230.00
2025-11-02,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,14,Pantry,60.00,75.00
2025-11-02,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2025-11-02,Argentina Corned Beef 175g,CAN-ACB-175,1,Canned Goods,45.00,55.00
2025-11-02,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2025-11-02,Nescafé 3-in-1 Original,BEV-N3N-01,11,Beverages,5.00,7.00
2025-11-02,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Beverages,50.00,65.00
2025-11-02,Coca-Cola 1.5L,BEV-CCR-15L,11,Beverages,55.00,70.00
2025-11-02,Milo Powdered Drink 33g Sachet,BEV-MIL-33,19,Beverages,6.00,9.00
2025-11-02,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,10,Beverages,6.00,9.00
2025-11-02,Sky Flakes Crackers,SNK-SKF-01,15,Snacks,8.00,12.00
2025-11-02,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2025-11-02,Surf Detergent Powder 65g,HSH-SRF-65,11,Household,6.00,9.00
2025-11-02,Safeguard Soap 90g,BDY-SFG-90,8,Body Care,22.00,30.00
2025-11-02,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2025-11-02,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2025-11-02,Datu Puti Soy Sauce 385ml,CON-DTP-385,8,Condiments,18.00,25.00
2025-11-02,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2025-11-02,Pandesal 10pcs,BKY-PDS-10,6,Bakery,45.00,60.00
2025-11-02,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2025-11-02,CDO Hotdog 1kg,FRS-HTD-1K,5,Fresh,180.00,230.00
2025-11-03,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2025-11-03,Lucky Me Pancit Canton,PNT-LMC-55G,16,Pantry,10.00,14.00
2025-11-03,Century Tuna Flakes in Oil,CAN-CTF-155,6,Canned Goods,38.00,48.00
2025-11-03,Nescafé 3-in-1 Original,BEV-N3N-01,3,Beverages,5.00,7.00
2025-11-03,San Miguel Pale Pilsen 330ml,BEV-SMB-330,3,Beverages,50.00,65.00
2025-11-03,Coca-Cola 1.5L,BEV-CCR-15L,-2,Beverages,55.00,70.00
2025-11-03,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2025-11-03,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2025-11-03,Sky Flakes Crackers,SNK-SKF-01,3,Snacks,8.00,12.00
2025-11-03,Chippy Barbecue 110g,SNK-CHP-110,7,Snacks,12.00,18.00
2025-11-03,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2025-11-03,Safeguard Soap 90g,BDY-SFG-90,6,Body Care,22.00,30.00
2025-11-03,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2025-11-03,Palmolive Shampoo Sachet,BDY-PLM-01,15,Body Care,5.00,8.00
2025-11-03,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2025-11-03,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2025-11-03,Pandesal 10pcs,BKY-PDS-10,6,Bakery,45.00,60.00
2025-11-03,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2025-11-03,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2025-11-04,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,2,Pantry,60.00,75.00
2025-11-04,Lucky Me Pancit Canton,PNT-LMC-55G,11,Pantry,10.00,14.00
2025-11-04,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2025-11-04,Century Tuna Flakes in Oil,CAN-CTF-155,9,Canned Goods,38.00,48.00
2025-11-04,Nescafé 3-in-1 Original,BEV-N3N-01,5,Beverages,5.00,7.00
2025-11-04,San Miguel Pale Pilsen 330ml,BEV-SMB-330,4,Beverages,50.00,65.00
2025-11-04,Coca-Cola 1.5L,BEV-CCR-15L,7,Beverages,55.00,70.00
2025-11-04,Milo Powdered Drink 33g Sachet,BEV-MIL-33,10,Beverages,6.00,9.00
2025-11-04,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,11,Beverages,6.00,9.00
2025-11-04,Sky Flakes Crackers,SNK-SKF-01,4,Snacks,8.00,12.00
2025-11-04,Chippy Barbecue 110g,SNK-CHP-110,10,Snacks,12.00,18.00
2025-11-04,Surf Detergent Powder 65g,HSH-SRF-65,1,Household,6.00,9.00
2025-11-04,Safeguard Soap 90g,BDY-SFG-90,3,Body Care,22.00,30.00
2025-11-04,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2025-11-04,Palmolive Shampoo Sachet,BDY-PLM-01,2,Body Care,5.00,8.00
2025-11-04,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2025-11-04,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2025-11-04,Pandesal 10pcs,BKY-PDS-10,5,Bakery,45.00,60.00
2025-11-04,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2025-11-04,CDO Hotdog 1kg,FRS-HTD-1K,1,Fresh,180.00,230.00
2025-11-05,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2025-11-05,Lucky Me Pancit Canton,PNT-LMC-55G,18,Pantry,10.00,14.00
2025-11-05,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2025-11-05,Century Tuna Flakes in Oil,CAN-CTF-155,7,Canned Goods,38.00,48.00
2025-11-05,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2025-11-05,San Miguel Pale Pilsen 330ml,BEV-SMB-330,4,Beverages,50.00,65.00
2025-11-05,Coca-Cola 1.5L,BEV-CCR-15L,7,Beverages,55.00,70.00
2025-11-05,Milo Powdered Drink 33g Sachet,BEV-MIL-33,12,Beverages,6.00,9.00
2025-11-05,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,8,Beverages,6.00,9.00
2025-11-05,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2025-11-05,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2025-11-05,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2025-11-05,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2025-11-05,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2025-11-05,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2025-11-05,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2025-11-05,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2025-11-05,Pandesal 10pcs,BKY-PDS-10,8,Bakery,45.00,60.00
2025-11-05,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2025-11-05,CDO Hotdog 1kg,FRS-HTD-1K,1,Fresh,180.00,230.00
2025-11-06,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2025-11-06,Lucky Me Pancit Canton,PNT-LMC-55G,22,Pantry,10.00,14.00
2025-11-06,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2025-11-06,Century Tuna Flakes in Oil,CAN-CTF-155,6,Canned Goods,38.00,48.00
2025-11-06,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2025-11-06,San Miguel Pale Pilsen 330ml,BEV-SMB-330,15,Beverages,50.00,65.00
2025-11-06,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2025-11-06,Milo Powdered Drink 33g Sachet,BEV-MIL-33,12,Beverages,6.00,9.00
2025-11-06,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,11,Beverages,6.00,9.00
2025-11-06,Sky Flakes Crackers,SNK-SKF-01,5,Snacks,8.00,12.00
2025-11-06,Chippy Barbecue 110g,SNK-CHP-110,7,Snacks,12.00,18.00
2025-11-06,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2025-11-06,Safeguard Soap 90g,BDY-SFG-90,2,Body Care,22.00,30.00
2025-11-06,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2025-11-06,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2025-11-06,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2025-11-06,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2025-11-06,Pandesal 10pcs,BKY-PDS-10,13,Bakery,45.00,60.00
2025-11-06,FRESH EGGS TRAY 30S,FRS-EGG-30,6,Fresh,210.00,260.00
2025-11-06,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2025-11-07,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2025-11-07,Lucky Me Pancit Canton,PNT-LMC-55G,22,Pantry,10.00,14.00
2025-11-07,Argentina Corned Beef 175g,CAN-ACB-175,6,Canned Goods,45.00,55.00
2025-11-07,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2025-11-07,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2025-11-07,San Miguel Pale Pilsen 330ml,BEV-SMB-330,6,Beverages,50.00,65.00
2025-11-07,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2025-11-07,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,21,Beverages,6.00,9.00
2025-11-07,Sky Flakes Crackers,SNK-SKF-01,9,Snacks,8.00,12.00
2025-11-07,Chippy Barbecue 110g,SNK-CHP-110,5,Snacks,12.00,18.00
2025-11-07,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2025-11-07,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2025-11-07,Colgate Toothpaste 150g,BDY-COL-150,9,Body Care,55.00,72.00
2025-11-07,Palmolive Shampoo Sachet,BDY-PLM-01,9,Body Care,5.00,8.00
2025-11-07,Datu Puti Soy Sauce 385ml,CON-DTP-385,6,Condiments,18.00,25.00
2025-11-07,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2025-11-07,Pandesal 10pcs,BKY-PDS-10,11,Bakery,45.00,60.00
2025-11-07,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2025-11-07,CDO Hotdog 1kg,FRS-HTD-1K,5,Fresh,180.00,230.00
